74,北海道,中ノ岳,42.46805556,142.8844444,1519,なかのだけ,
75,北海道,七ッ岳,41.62416667,140.2141667,957,ななつだけ,
76,北海道,仁頃山,43.87833333,143.7183333,829,にころやま,
77,北海道,西クマネシリ岳,43.51916667,143.2333333,1635,にしくまねしりだけ,
78,北海道,ニセイカウシュッペ山,43.78,142.9852778,1883,にせいかうしゅっぺやま,
79,北海道,ニセコアンヌプリ,42.875,140.6588889,1308,にせこあんぬぷり,
80,北海道,ニペソツ山,43.45583333,143.0322222,2013,にぺそつやま,
81,北海道,貫気別山,42.71,140.9227778,994,ぬっきべつやま,
82,北海道,函岳,44.66583333,142.4122222,1129,はこだけ,
83,北海道,函館山,41.75888889,140.7041667,334,はこだてやま,
84,北海道,八幡岳,41.85194444,140.23,665,はちまんだけ,
85,北海道,ハッタオマナイ岳,42.84694444,142.3130556,1021,はったおまないだけ,
86,北海道,パンケ山,44.85694444,142.1497222,632,ぱんけざん,
87,北海道,美瑛岳,43.44,142.7066667,2052,びえいだけ,
88,北海道,東ヌプカウシヌプリ,43.24583333,143.1022222,1252,ひがしぬぷかうしぬぷり,
89,北海道,東三国山,43.50833333,143.4636111,1230,ひがしみくにやま,
90,北海道,ピッシリ山,44.35555556,142.0319444,1032,ぴっしりざん,
91,北海道,ピパイロ岳,42.77305556,142.7275,1916,ぴぱいろだけ,
92,北海道,ピヤシリ山,44.43361111,142.5841667,987,ぴやしりやま,
93,北海道,ピリカヌプリ,42.40222222,142.9666667,1631,ぴりかぬぷり,
94,北海道,ピンネシリ,43.49194444,141.7066667,1100,ぴんねしり,
95,北海道,敏音知岳,44.89305556,142.2344444,703,びんねしりだけ,
96,北海道,風不死岳,42.71694444,141.3588889,1102,ふっぷしだけ,
97,北海道,富良野岳,43.39361111,142.635,1912,ふらのだけ,
98,北海道,富良野西岳,43.30916667,142.3116667,1331,ふらのにしだけ,
99,北海道,ペテガリ岳,42.49944444,142.8711111,1736,ぺてがりだけ,
100,北海道,幌尻岳,42.71944444,142.6827778,2052,ぽろしりだけ,
101,北海道,幌尻山,45.16555556,142.0086111,427,ぽろしりやま,
102,北海道,ポロシリ山,43.9625,141.8361111,730,ぽろしりやま,
103,北海道,母衣月山,42.77,140.215,504,ほろづきやま,
104,北海道,ポロヌプリ山,44.96166667,142.4202778,841,ぽろぬぷりざん,
105,北海道,ホロホロ山,42.63361111,141.1425,1322,ほろほろやま,
106,北海道,本倶登山,42.95527778,140.9125,1009,ぽんくとさん,
107,北海道,三国山,43.59527778,143.1463889,1541,みくにやま,
108,北海道,無意根山,42.93083333,141.0405556,1464,むいねやま,
109,北海道,武華山,43.70583333,143.1605556,1759,むかやま,
110,北海道,武利岳,43.73305556,143.1763889,1876,むりいだけ,
111,北海道,雌阿寒岳,43.38638889,144.0086111,1499,めあかんだけ,
112,北海道,雌阿寒岳<阿寒富士>,43.37416667,144.0063889,1476,めあかんだけ<あかんふじ>,
113,北海道,目国内岳,42.89972222,140.5152778,1220,めくんないだけ,
114,北海道,芽室岳,42.86888889,142.7852778,1754,めむろだけ,
115,北海道,藻岩山,43.0225,141.3222222,531,もいわやま,
116,北海道,藻琴山,43.70444444,144.3311111,1000,もことやま,
117,北海道,夕張岳,43.09972222,142.2511111,1668,ゆうばりだけ,
118,北海道,遊楽部岳（見市岳）,42.21916667,140.0105556,1277,ゆうらっぷだけ（けんいちだけ）,
119,北海道,余市岳,43.03277778,141.0197222,1488,よいちだけ,
120,北海道,羊蹄山（蝦夷富士）,42.82666667,140.8113889,1898,ようていざん（えぞふじ）,
121,北海道,横津岳,41.93777778,140.7713889,1167,よこつだけ,
122,北海道,余別岳,43.26,140.4591667,1298,よべつだけ,
123,北海道,雷電山,42.90361111,140.4697222,1211,らいでんやま,
124,北海道,羅臼岳,44.07583333,145.1222222,1661,らうすだけ,
125,北海道,楽古岳,42.2725,143.1111111,1471,らっこだけ,
126,北海道,利尻山（利尻富士）,45.17861111,141.2419444,1721,りしりざん（りしりふじ）,
127,北海道,礼文岳,45.3725,141.0158333,490,れぶんだけ,
128,青森県,岩木山,40.65583333,140.3030556,1625,いわきさん,
129,青森県,釜臥山,41.27861111,141.12,878,かまふせやま,
130,青森県,櫛ヶ峯（上岳）,40.60305556,140.8425,1517,くしがみね（かみだけ）,
131,青森県,桑畑山,41.3875,141.4408333,400,くわはたやま,
132,青森県,白神岳,40.5075,140.0183333,1235,しらかみだけ,
133,青森県,名久井岳,40.38805556,141.3083333,615,なくいだけ,
134,青森県,階上岳（種市岳）,40.40083333,141.5844444,739,はしかみだけ（たねいちだけ）,
135,青森県,八甲田山<大岳>,40.65888889,140.8772222,1585,はっこうださん<おおだけ>,
136,青森県,八甲田山<高田大岳>,40.65305556,140.9072222,1559,はっこうださん<たかだおおだけ>,
137,青森県,燧岳,41.43916667,141.0530556,781,ひうちだけ,
138,青森県,二ッ森,40.435,140.1177778,1086,ふたつもり,
139,青森県,吹越烏帽子,41.0375,141.3172222,508,ふっこしえぼし,
140,青森県,戸来岳<三ッ岳>,40.45305556,141.0013889,1159,へらいだけ<みつだけ>,
141,青森県,梵珠山,40.79972222,140.5755556,468,ぼんじゅさん,
142,青森県,丸屋形岳,41.15277778,140.5866667,718,まるやがただけ,
