101,海外,チョモランマ,27.988056,86.925278
102,海外,メッカ,21.422,39.826
103,海外,マウナケア山,19.821028,-155.468333
104,海外,パリ,48.858222,2.2945
105,海外,ドバイ,25.197139,55.274111
106,海外,カイロ,29.979175,31.134358
107,海外,キリマンジャロ,-3.07,37.35
108,海外,デナリ山,63.069444,-151.007222
109,海外,アコンカグア,-32.655556,-70.015833
110,海外,エルブルス山,43.355,42.439167
111,海外,プンチャック・ジャヤ,-4.083333,137.183333
