112,海外,ウルル,-25.344806,131.035167
113,海外,エベレスト山,27.988056,86.925278
114,海外,ドバイ,25.197139,55.274111
115,海外,エルブルス山,43.355,42.439167
116,海外,メッカ,21.422,39.826
117,海外,キリマンジャロ,-3.07,37.35
118,海外,カイロ,29.979175,31.134358
119,海外,パリ,48.858222,2.2945
120,海外,アコンカグア山,-32.655556,-70.015833
121,海外,デナリ山,63.069444,-151.007222
122,海外,マウナケア山,19.821028,-155.468333
